1,0.816326531,0.00625,2.235227594,0.931315483,0
1,0.859649123,0.006802721,1.592039801,0.753698869,0
1,0.7975,0.003134796,1.818638393,0.922485207,0
1,0.934782609,0.005813953,2.456938484,0.986025713,0
1,0.953846154,0.005376344,1.903074141,0.950885668,0
1,0.943820225,0.005952381,2.009748892,0.943671306,0
1,0.93989071,0.005813953,2.044233807,0.976435935,0
1,0.388059701,0.006410256,0.728983918,0.333456836,0
1,0.963414634,0.003164557,2.775117425,1.070915998,0
1,0.237096774,0.006802721,0.570875521,0.27121829,0
1,0.969230769,0.003174603,2.327880184,1.033179724,0
1,0.864705882,0.006802721,1.700530035,0.825095057,0
1,0.905263158,0.002906977,1.811146752,0.957099957,0
1,0.938650307,0.006535948,1.887624467,0.943396226,0
1,0.849710983,0.006802721,1.414589443,0.660076046,0
1,0.95,0.005263158,1.90076846,0.956456456,0
1,0.929648241,0.005405405,2.085596968,0.910891089,0
1,0.949206349,0.003344482,2.260109835,1.007492507,0
1,0.959349593,0.004237288,3.049382716,1.024976213,0
1,0.905759162,0.001926782,1.645850452,0.96552937,0
1,0.939393939,0.006451613,1.50282638,0.962264151,0
1,0.964169381,0.003378378,1.617033717,0.96333003,0
1,0.552816901,0.006369427,0.761922786,0.352668213,0
1,0.944751381,0.005847953,2.597095742,0.971232877,0
1,0.941176471,0.005208333,2.551915201,1.036761284,0
1,0.955645161,0.004219409,2.464895636,1.006462036,0
1,0.957264957,0.004464286,2.233965673,1.006815366,0
1,0.942528736,0.006097561,2.025556472,0.947089947,0
1,0.942196532,0.006134969,2.239507959,0.959319527,0
1,0.972665148,0.00234192,1.66590179,0.891393443,0
1,0.966887417,0.003424658,2.043262731,1,0
1,0.882903981,0.00265252,1.800301811,0.853040541,0
1,0.915019763,0.002159827,1.841991653,0.964330025,0
1,0.848958333,0.006134969,2.168768546,0.965970611,0
1,0.865454545,0.004201681,1.578599463,0.876746507,0
1,0.870646766,0.005714286,1.846639232,0.827586207,0
1,0.945652174,0.005747126,1.475133894,0.964028777,0
1,0.917391304,0.004739336,1.929839947,0.801523487,0
1,0.941176471,0.00625,2.351921115,0.977489768,0
