urlPattern,lineCmp,sameLineCmp,charCmp,wordCmp,label
2,1.0769230769230769,0.08571428571428572,1.4510250569476082,0.9926470588235294,1
2,1.0769230769230769,0.08571428571428572,1.4505119453924915,0.9926470588235294,1
2,1.0923076923076922,0.08450704225352113,1.4706546275395034,1.0110294117647058,1
2,1.0769230769230769,0.08571428571428572,1.4505119453924915,0.9926470588235294,1
2,1.0649350649350648,0.07317073170731707,1.36,0.9967741935483871,1
2,1.0649350649350648,0.07317073170731707,1.3596730245231607,0.9967741935483871,1
2,1.077922077922078,0.07228915662650602,1.3763537906137184,1.0129032258064516,1
2,1.0649350649350648,0.07317073170731707,1.3596730245231607,0.9967741935483871,1
2,1.0724637681159421,0.08108108108108109,1.556470588235294,1.0034843205574913,1
2,1.0869565217391304,0.08,1.5757575757575757,1.0209059233449478,1
2,1.0980392156862746,0.05357142857142857,1.704035874439462,0.9638989169675091,1
2,1.0769230769230769,0.08571428571428572,1.4230769230769231,0.9932885906040269,1
2,1.0769230769230769,0.08571428571428572,1.422625400213447,0.9932885906040269,1
2,1.0769230769230769,0.08571428571428572,1.4194915254237288,0.9932885906040269,1
2,1.0769230769230769,0.08571428571428572,1.422625400213447,0.9932885906040269,1
2,1.0769230769230769,0.08571428571428572,1.5419847328244274,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5412960609911055,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5365239294710327,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5412960609911055,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5447570332480818,0.9574468085106383,1
2,1.0923076923076922,0.08450704225352113,1.5658227848101265,0.975177304964539,1
2,1.0980392156862746,0.05357142857142857,1.704035874439462,0.9638989169675091,1
2,1.0606060606060606,0.08571428571428572,1.5012376237623761,0.9407665505226481,1
2,1.0769230769230769,0.08571428571428572,1.5454545454545454,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5399239543726235,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5440613026819923,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5433673469387754,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.538558786346397,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5433673469387754,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5419847328244274,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5433673469387754,0.9574468085106383,1
2,1.0769230769230769,0.08571428571428572,1.5447570332480818,0.9574468085106383,1
2,1.0980392156862746,0.05357142857142857,1.704035874439462,0.9638989169675091,1
2,1.0769230769230769,0.08571428571428572,1.5440613026819923,0.9574468085106383,1
2,1.0923076923076922,0.08450704225352113,1.5651074589127687,0.975177304964539,1
2,1.0769230769230769,0.08571428571428572,1.5454545454545454,0.9574468085106383,1
2,1.0819672131147542,0.09090909090909091,1.4852941176470589,0.9928571428571429,1
2,1.098360655737705,0.08955223880597014,1.5060679611650485,1.0107142857142857,1
2,1.0704225352112675,0.07894736842105263,1.4074074074074074,0.9965870307167235,1
2,1.0704225352112675,0.07894736842105263,1.4069886947584789,0.9965870307167235,1
2,1.0704225352112675,0.07894736842105263,1.4040816326530612,0.9965870307167235,1
2,1.0704225352112675,0.07894736842105263,1.4069886947584789,0.9965870307167235,1
2,1.0819672131147542,0.09090909090909091,1.5272969374167775,0.9923076923076923,1
2,1.0980392156862746,0.05357142857142857,1.704035874439462,0.9638989169675091,1
2,1.0819672131147542,0.09090909090909091,1.5265957446808511,0.9923076923076923,1
2,1.0819672131147542,0.09090909090909091,1.5217391304347827,0.9923076923076923,1
2,1.0819672131147542,0.09090909090909091,1.5265957446808511,0.9923076923076923,1
2,1.0684931506849316,0.07692307692307693,1.3956043956043955,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3952095808383234,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3924677898909812,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3952095808383234,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3963963963963963,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.396,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3932472691161868,0.9932432432432432,1
2,1.0980392156862746,0.05357142857142857,1.704035874439462,0.9638989169675091,1
2,1.0684931506849316,0.07692307692307693,1.396,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3952095808383234,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.39481555333998,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.392079207920792,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.39481555333998,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3944223107569722,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3940298507462687,0.9932432432432432,1
2,1.082191780821918,0.0759493670886076,1.4120553359683794,1.010135135135135,1
2,1.0684931506849316,0.07692307692307693,1.3940298507462687,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3971915747241725,0.9932432432432432,1
2,1.0769230769230769,0.05357142857142857,1.6521739130434783,0.9468085106382979,1
2,1.0684931506849316,0.07692307692307693,1.3967935871743486,0.9932432432432432,1
2,1.082191780821918,0.0759493670886076,1.4149253731343283,1.010135135135135,1
2,1.0684931506849316,0.07692307692307693,1.3967935871743486,0.9932432432432432,1
2,1.0684931506849316,0.07692307692307693,1.3967935871743486,0.9932432432432432,1
